(alpha=0.10 x ell=0.10),(alpha=0.10 x ell=1.00),(alpha=0.10 x ell=10.00),(alpha=0.20 x ell=0.10),(alpha=0.20 x ell=1.00),(alpha=0.20 x ell=10.00),(alpha=0.30 x ell=0.10),(alpha=0.30 x ell=1.00),(alpha=0.30 x ell=10.00),(alpha=0.40 x ell=0.10),(alpha=0.40 x ell=1.00),(alpha=0.40 x ell=10.00),(alpha=0.50 x ell=0.10),(alpha=0.50 x ell=1.00),(alpha=0.50 x ell=10.00),(alpha=0.60 x ell=0.10),(alpha=0.60 x ell=1.00),(alpha=0.60 x ell=10.00),(alpha=0.70 x ell=0.10),(alpha=0.70 x ell=1.00),(alpha=0.70 x ell=10.00),(alpha=0.80 x ell=0.10),(alpha=0.80 x ell=1.00),(alpha=0.80 x ell=10.00),(alpha=0.90 x ell=0.10),(alpha=0.90 x ell=1.00),(alpha=0.90 x ell=10.00),(alpha=1.00 x ell=0.10),(alpha=1.00 x ell=1.00),(alpha=1.00 x ell=10.00),(alpha=1.10 x ell=0.10),(alpha=1.10 x ell=1.00),(alpha=1.10 x ell=10.00),(alpha=1.20 x ell=0.10),(alpha=1.20 x ell=1.00),(alpha=1.20 x ell=10.00),(alpha=1.30 x ell=0.10),(alpha=1.30 x ell=1.00),(alpha=1.30 x ell=10.00),(alpha=1.40 x ell=0.10),(alpha=1.40 x ell=1.00),(alpha=1.40 x ell=10.00),(alpha=1.50 x ell=0.10),(alpha=1.50 x ell=1.00),(alpha=1.50 x ell=10.00),(alpha=1.60 x ell=0.10),(alpha=1.60 x ell=1.00),(alpha=1.60 x ell=10.00),(alpha=1.70 x ell=0.10),(alpha=1.70 x ell=1.00),(alpha=1.70 x ell=10.00),(alpha=1.80 x ell=0.10),(alpha=1.80 x ell=1.00),(alpha=1.80 x ell=10.00),(alpha=1.90 x ell=0.10),(alpha=1.90 x ell=1.00),(alpha=1.90 x ell=10.00),(alpha=2.00 x ell=0.10),(alpha=2.00 x ell=1.00),(alpha=2.00 x ell=10.00)
239.268163,4451.247303,2796.344199,0.000497,1442.430298,13.495476,0.039350,1.467598,259.077706,0.017704,53.748878,1.338722,0.785116,0.067613,2245.031407,2.103179,0.283684,1.563082,0.078151,0.320646,5.720379,0.088841,0.654144,28985.276498,0.107791,0.059252,118.199162,0.059925,3.143992,11.055791,0.817313,0.863611,16.253718,0.048748,2.000730,11.013971,0.099561,0.779842,8.265858,0.302863,0.936511,4.280264,0.115812,3.375379,10.999344,0.451077,0.429726,13.539383,0.094683,0.326249,10.087550,0.133512,0.402624,15.462262,0.177572,0.818043,22.079707,0.104754,0.258010,20.577366 
0.131498,13941971487.114918,0.056168,0.004715,171.089272,4070310.289565,0.776544,858.252032,75585.028114,1.925506,0.323660,30.563069,0.085007,0.527174,21.740029,3.138793,0.201793,0.541895,0.048977,0.155551,76.852794,1.005730,0.655759,159.504307,0.114857,0.388947,20.568687,0.154144,0.702527,2.644216,0.092677,0.196250,23.247127,0.214126,0.469099,8.152976,0.011779,0.324494,19.930490,0.072377,1.096057,1.689550,0.030911,1.156653,15.935195,0.063839,4.818442,0.934040,0.203602,0.261550,5.085669,0.112875,0.659894,0.456490,0.016490,0.010883,4.475420,0.012444,3.452618,3.169818 
0.014944,0.006486,0.000306,9.855784,0.192911,0.126670,0.056284,0.367777,1893475.243114,0.368360,4.374455,9.371338,0.010624,0.974097,4.494977,0.052458,0.048941,28.750045,0.781459,34.772985,1.001670,0.049801,0.187189,59.545711,0.074970,0.167853,15.187754,0.017716,1.034996,0.780740,0.098356,8.562446,17.307860,0.196616,0.320279,1.699034,0.012910,2.257247,9.828862,0.052616,0.442328,26.628967,0.079195,2.141557,21.438191,0.292041,1.645692,5.595541,0.009033,1.556650,7.495136,0.073683,1.620733,30.791775,0.016147,0.145467,32.940367,0.205366,0.577464,15.695720 
34453.130810,0.094324,1045158504.248554,0.011235,74.662758,1.197647,0.016452,4.454747,275.970341,0.016349,0.179447,767.881794,0.738622,0.891177,3.091691,7.511528,1.714238,1.131629,0.011242,10.163473,178.283514,0.143283,0.198239,3.508635,0.064109,0.052273,5.204444,0.015152,0.058822,18.477471,0.095341,0.952866,41.656005,0.005225,2.429192,7.679005,0.224767,0.181474,2.773136,0.781120,1.173881,31.005879,0.225318,1.373837,9.524179,0.012358,1.606293,6.713587,0.044117,0.005980,8.786320,0.170051,2.219676,4.226158,0.014451,0.928019,1.999785,0.222436,0.307649,12.683761 
866195498.991247,0.001667,0.321349,48955.083139,1.563231,3094.325911,0.095618,0.211775,95.267361,1.086521,156.564290,4.316651,0.025867,5.223159,56.274250,0.176451,0.215631,13.179218,0.185627,0.230013,1.412525,0.271895,0.005905,11.794116,0.288950,0.414014,1.663770,0.086064,1.149950,13.871777,0.723981,0.269970,41.126604,0.004480,0.457643,0.834639,0.130276,0.149790,40.265984,0.014518,0.705098,2.102591,0.016875,1.925795,2.132731,0.063665,0.163980,7.863600,0.024161,0.309078,9.386184,0.165510,0.775936,20.512738,0.080639,0.767834,48.925356,0.178804,0.003623,22.718879 
11187.721117,0.417684,25982066.622978,3.339558,0.001878,2478.776262,5.027952,532112.879553,60.731373,2.155790,0.242771,0.300755,0.189658,0.682281,7.382825,0.046204,1.745757,1.854205,0.999772,3.802250,33.425514,0.278643,0.733692,163.228628,0.068987,0.078797,19.798991,0.080698,3.166430,12.061038,0.129600,0.618631,16.521236,0.022528,3.473897,0.546576,0.062958,2.125497,1.637345,0.061505,0.560009,6.196858,0.777847,0.411309,20.751999,0.121708,0.491864,2.396644,0.081570,0.225659,11.732806,0.017541,2.392973,14.577434,0.097951,0.210691,0.266472,0.074635,2.336894,26.174127 
5087418.327041,0.017824,5587485502910.861328,0.011054,22679442769.231007,2.948024,0.009733,308.553638,741.380105,0.730882,0.127272,4.816650,0.270061,0.083383,2.079104,11.973554,0.523531,90.061424,0.017513,54.055937,1.551477,0.324467,0.162993,0.488648,0.449389,0.813653,8.170433,0.009206,3.439358,56.061167,0.001508,3.461314,13.526635,0.075866,0.661595,3.679574,0.159780,2.688170,4.622080,0.039338,0.948240,18.391341,0.247473,2.182829,8.580857,0.092630,0.533253,0.551007,0.058466,2.146604,3.506663,0.038309,0.862530,23.600469,0.288882,0.219043,30.475293,0.055505,1.828107,8.267297 
0.014894,5396.253844,1.097283,0.017074,0.020197,0.045062,45.615855,69.830367,8.016730,0.223409,0.307239,7.574004,0.050048,0.203902,0.275931,0.005320,122.728213,16.449006,0.195944,0.615414,27.499598,0.153379,0.871534,25.538237,0.202010,2.405313,3.602879,0.039635,0.526573,55.876492,0.049768,0.418458,27.605714,0.180023,1.932454,7.855853,0.111621,0.189596,1.883840,0.011813,1.092425,2.826217,0.064791,1.085778,21.275468,0.054022,0.515823,30.263239,0.116268,0.654478,35.202837,0.041909,0.159004,13.457526,0.084937,2.827911,5.384417,0.020820,0.028474,14.816783 
800403.529167,0.277329,12.771014,0.179518,0.053696,60166947708.988930,0.067095,0.001823,10804361.178095,0.117992,0.173179,1.390018,0.001795,0.183999,9.487661,0.043654,0.700111,11.402404,0.064936,0.446460,7.171609,0.028458,0.331334,15.136620,6.647058,1.580174,126.289640,0.135556,1.859220,25.951928,0.087264,0.579501,1.351220,0.109260,2.640319,20.295813,0.107633,1.394993,7.296851,0.122454,0.047724,10.354614,0.132046,1.498126,1.003053,0.062916,0.151392,16.737728,0.075163,0.873282,8.213475,0.047844,0.280599,23.490587,0.136702,2.506511,7.747852,0.098831,0.239721,16.693284 
326.313675,0.000139,55827204660627.406250,4505.948523,8.515822,123.754417,0.000176,0.050839,10.081642,42.393253,73.866419,1.154784,0.208540,0.539615,59.630530,0.139986,2.067565,138774.930344,0.113844,3.501872,32.418981,0.015312,1.840228,10.990755,0.058628,0.444943,30.971897,0.027524,0.108724,5.253989,0.668887,0.100768,15.490837,0.334483,11.429253,51.208689,0.057988,1.381604,22.439490,0.133954,0.812989,9.368056,0.002874,1.150788,12.744454,0.122997,2.447149,5.195617,0.100115,7.744051,9.225222,0.117848,1.286928,18.561954,0.175274,0.030855,10.804705,0.002552,1.119358,15.616378 
6.810556,0.000006,83684903.924968,0.096629,0.000075,0.736430,0.010607,0.970836,4.443146,1689.882020,83283.403703,0.449793,0.021352,0.019998,14.442083,0.002830,1.934800,26.496739,0.047896,6.712633,13.003521,0.092387,2.557270,38.534227,0.295707,0.590971,9.618590,0.038062,0.085461,20.646903,0.022235,1.452869,8.800724,0.393319,0.336318,10.002006,0.333359,0.650789,15.830819,0.080990,3.032853,9.304512,0.042150,0.308194,12.623891,0.364289,1.422952,1.538957,0.132058,0.464097,10.529940,0.001186,1.920504,0.821574,0.232248,0.552389,14.425142,0.021904,1.112517,0.246369 
15.300929,311722.803106,4.368995,0.003544,10.351330,1252731057.867949,3.182058,104.702522,122.823841,0.105452,92.632443,75.529378,0.006397,1.668904,8.224888,0.124752,0.982257,22.381904,20.610459,4.464664,15.762610,0.019712,0.764672,5.492469,0.172176,0.313766,15.256005,0.048526,1.416569,1.100848,0.069276,0.971263,47.627690,0.347512,0.045760,11.486274,0.198907,0.101158,33.775988,0.073471,0.136824,7.140955,0.201676,4.232228,6.336469,0.060108,0.015562,8.569216,0.604759,0.839134,19.199711,0.154581,0.054140,17.964061,0.090589,1.541841,1.581984,0.153097,0.008266,10.394755 
646.525638,96.233908,0.000001,0.129241,0.000044,1587.552991,0.002456,0.130260,6.254197,0.197523,0.010085,11.811289,0.086320,2.190241,3.256525,1.258925,4.148810,4.666400,2.767274,0.081337,4.883161,0.760396,0.508141,12.053784,0.070460,0.874514,8.043717,0.044289,2.801195,2.030804,0.443541,2.139237,10.329802,0.189316,0.204927,18.385844,0.222073,1.162036,10.023678,0.166082,2.297730,13.074453,0.049151,1.128234,7.885525,0.264560,0.065231,0.018576,0.098708,0.926345,7.983152,0.043972,1.815491,21.403960,0.063354,0.476610,4.456766,0.164100,2.295869,22.776769 
0.000003,209.043742,0.000011,0.015839,0.007320,127021.691065,0.057921,0.077335,0.338747,1.576958,4.150173,8.572386,0.463603,1.547927,171.636924,0.036954,179.842674,2.048998,0.004330,0.219502,23.402746,0.405595,14.093137,33.085791,0.343168,3.494141,3.421295,0.278520,0.071031,1751.400008,0.141847,0.566952,0.243763,0.219224,0.702800,4.434193,0.072503,1.914617,19.118911,0.062441,0.035693,13.500055,0.104911,0.584451,47.551607,0.432851,0.767988,5.573835,0.314565,3.097837,23.874436,0.055601,0.595133,17.271383,0.040943,2.381560,8.572525,0.166326,1.200746,1.075080 
4.038981,1561.976773,1.768361,0.723732,117.103897,117456.201977,103.939939,692186.475991,476.395691,0.000299,0.655897,16.550657,0.003661,0.770961,1.189082,0.010964,0.269837,17.625746,0.859872,106.022630,209.185980,0.099286,68.665360,26.884233,0.020754,0.571102,0.997330,0.977957,0.767098,14.096017,0.047383,0.801129,6.910993,1.790083,3.145884,4.506825,0.213152,2.358163,11.319687,0.088218,0.395958,5.002662,0.022225,0.957916,5.397463,0.084681,0.645457,3.517560,0.196125,0.439813,3.952381,0.007289,0.552242,5.044969,0.049408,1.116423,8.273296,0.095083,2.066470,7.661374 
4285766.454759,526.687833,0.072918,0.090166,15899.084591,1.054620,0.019208,12.404186,0.003876,0.640611,1.447589,2.679710,0.006015,258.172146,6509.347147,194.529111,40.781869,13.353455,0.070702,0.472818,15.779259,0.251096,1.753064,4.981458,0.036795,0.347639,1.281068,0.254306,0.584774,6.202369,2.512335,0.239575,209.798950,0.713288,0.920231,13.523330,0.095750,0.235624,11.594520,0.020185,0.852554,8.792014,0.036459,7.277661,4.575792,0.145800,1.568767,15.884970,0.038163,2.607287,11.270061,0.189669,0.382121,13.905048,0.296883,0.002742,8.953486,0.059017,1.083863,2.862746 
4692.221963,0.000026,0.210644,0.395642,0.144809,0.137346,37031.407197,8.970045,590369.075805,0.009671,103.436694,0.014100,44.159448,0.005999,4.710892,0.156352,0.899440,175.516137,1.179795,2.112496,11.729671,0.007297,2.234773,47.380245,0.050901,3.310286,1.490849,1.717586,0.435014,11.643173,0.015756,1.953855,18.257628,0.018351,0.042156,5.267829,0.687909,0.331591,15.060005,0.003404,0.400495,6.802956,0.059418,2.678983,15.615759,0.033429,0.312843,2.628627,0.072596,1.075837,6.470004,0.092111,1.901605,11.306279,0.128575,1.205345,5.062371,0.188046,0.908800,8.362127 
2.407264,46167374323.818687,22620.877762,1903793.984160,0.008030,1.248250,168.540562,0.246280,0.961924,0.170687,14.825003,0.505175,0.013641,0.417531,1.168649,0.021542,2.723594,27.029226,0.053810,1944.413999,20.607831,1.322104,0.081584,10.714080,0.066363,4.081350,8.031775,0.073590,0.235520,9.738294,0.025519,1.438746,184.259385,0.062022,0.331782,28.174125,0.013384,5.763370,14.748213,0.086001,0.707042,15.128276,0.080209,2.734946,0.362474,0.121491,5.207167,4.226391,0.194242,2.444782,36.464636,0.087445,0.867127,6.685979,0.050696,1.591900,21.325064,0.061610,0.479177,7.850638 
0.021200,198148354951969.031250,4084866763.730734,2.742289,0.197545,5691.647103,5.423115,3861.894358,5.794504,27.242502,0.015286,0.291132,3.600277,0.105571,9.391708,1.039022,0.297448,59.136802,0.200395,0.047828,37.361118,0.102179,0.616878,10.303622,0.262491,1.057658,0.295480,0.003317,1.910262,16.932851,0.089298,0.248355,11.458721,0.301076,1.625651,2.976088,0.098295,0.168747,15.945974,0.215818,1.174654,7.405046,0.112049,0.459947,232.843673,0.116418,0.600853,2.347597,0.561827,1.406023,1.318309,0.088237,0.993943,10.645318,0.034381,0.546905,0.654464,0.063413,0.995303,7.430291 
13560421330.029526,0.080606,5606.534281,0.007591,0.109485,121.774425,13760.599037,132.035318,0.070519,0.000925,0.045818,0.743907,0.012447,0.119048,27.812286,0.162483,10.398414,21.177132,2.629362,0.763787,280.196957,0.232798,0.306531,1413.786039,0.007555,0.556467,0.772613,1.490725,2.546422,14.817877,0.013072,4.061220,3.186466,0.004593,0.854214,29.728722,0.022799,0.246587,11.379009,0.732967,0.534018,11.836875,0.008729,0.038796,1.109383,0.148485,1.956532,8.147314,0.117995,1.622377,19.078418,0.113626,1.164340,10.342895,0.048004,1.522183,9.897603,0.067313,1.051509,2.880472 
0.000004,82868410.770458,77704511241.694061,1.118250,6.417199,4758898.470092,0.035390,20.920217,2.624373,35.404904,8.046549,2352.229031,0.114542,0.272088,286.461239,0.429543,0.125444,13.623352,0.061348,0.499595,136.354318,0.096162,0.889378,4.087999,0.034435,2.196455,234.585145,0.018836,1.359078,26.818836,0.126231,0.422796,7.571738,0.154645,1.426010,26.748518,0.161022,1.090611,12.731345,0.066276,0.988060,9.532591,0.150124,1.644237,6.770296,0.131707,0.870672,33.561533,0.035940,0.458477,19.576566,0.147193,0.156312,12.192030,0.358568,0.520839,6.760830,0.118756,2.363152,23.637204 
0.004157,0.000003,555510.189480,0.705602,16.274977,1339666.650092,0.031451,7.088343,1888.241123,33.847002,89025354.951914,59.729466,0.032323,0.612451,55.972219,0.104231,2.176025,2.646889,0.028704,1.168463,4.942398,0.013646,0.177551,17.019771,0.099151,0.431324,34.596891,0.244873,1.746790,7.177099,0.119111,1.835422,3.709492,0.018921,0.307832,17.539916,0.463585,0.284084,2.083555,0.049600,0.006603,5.194988,0.125414,1.934754,19.156262,0.037389,0.816330,40.964372,0.192138,0.295953,0.095277,0.119161,0.472208,16.023240,0.006782,1.683540,26.391583,0.064834,0.252258,12.991300 
0.000814,72531979.763709,69258881.021719,0.024881,8.642211,10.521497,924.998027,658.252363,19.927954,0.152916,0.022949,7.267903,0.200601,0.112000,0.447587,0.355196,3.824795,0.934913,0.020953,1.276403,102.307118,0.002792,11.346575,419.417938,0.764282,0.725930,80.355930,0.017118,4.864059,10.605829,0.024585,2.657710,4.248821,0.067787,2.132143,1.525299,0.011050,2.727045,13.763903,0.114226,1.242231,4.441308,0.056782,1.787468,19.483633,0.209165,0.135787,8.452595,0.154517,0.506792,15.501729,0.148604,1.638750,18.513525,0.054712,0.332233,3.739526,0.077281,0.174362,9.610144 
0.115351,1.055204,29275.349181,0.000219,0.025539,345335.895130,0.112789,1.154079,496.545067,0.128415,0.117876,1.462103,0.015941,1.175148,52.534951,0.104526,2.481934,1.862365,0.031462,0.363125,13957.476781,0.258460,0.327047,5.282583,0.297976,0.591196,3.537942,0.097682,0.063038,16.732708,0.208865,0.213774,30.245240,0.302979,0.938222,13.893190,0.041572,2.118766,19.055340,0.200232,0.839412,9.774403,0.024230,1.501945,4.135874,0.077791,1.433448,22.041902,0.136925,0.520329,12.181784,0.007993,1.659879,3.757690,0.259374,2.483980,9.451450,0.165850,2.126060,1.001170 
0.105421,0.000182,0.000472,108.771540,224.866020,0.068664,0.012941,221652.595728,34.719302,0.523108,5.884669,549.461834,0.031460,1.609147,10.758797,0.452577,16.642434,57.774096,0.089878,0.030720,22.380978,8.408804,3.907692,10.874212,0.360059,14.011316,1.083859,0.270264,17.367663,10.452584,0.058468,1.039276,7.907588,0.051359,1.015458,24.940573,0.018642,1.480321,3.797085,0.145566,0.978265,10.114242,0.180184,0.020953,18.022638,0.058634,0.279844,11.258777,0.444800,3.693555,56.034466,0.144356,0.577863,4.803819,0.024819,1.430453,8.379807,0.156628,2.765288,17.311249 
28.302409,2.560106,1.642038,0.051088,5.072034,0.236418,24100.504700,0.870529,4.182406,0.059348,5.152909,0.595895,0.229865,0.177592,3.075462,0.184183,0.665533,190.648740,0.033555,0.027634,24.552892,0.033037,0.666227,77.799357,0.356818,1.505430,7.440618,0.595553,0.051011,1.822078,0.275099,0.047828,8.465329,0.015561,4.040106,10.652837,0.330533,0.560261,10.855062,0.002149,1.163137,1.455451,0.623337,1.850389,4.405938,0.083542,1.107561,2.586745,0.223368,1.342155,20.796902,0.039868,1.408768,21.787578,0.231914,1.837525,24.086721,0.357245,0.897498,1.322835 
0.016544,2133023.174500,39788.882794,0.011679,1.016328,8.392557,1.167945,0.894005,2.295726,0.588918,0.168567,61.879088,0.033448,1.272294,2.609489,4.563945,1.108567,13.803919,0.060034,0.775226,9.555308,0.158298,33.879496,3.691022,0.025926,0.617685,3.210836,0.022903,0.576455,13.052696,0.295476,1.434497,11.939659,0.074699,1.454350,8.053986,0.088663,1.930792,9.299460,0.130162,0.013741,5.787397,0.263649,2.979990,8.979793,0.122735,0.366361,96.173828,0.165948,0.181780,19.732041,0.091515,0.970529,27.391931,0.077476,1.372688,1.808349,0.115953,2.693972,23.785322 
19.597008,142490.218272,0.327602,0.055164,10.399901,17.660207,0.120243,0.879503,7703.604837,4.648354,0.017974,9.004010,0.018944,1.219457,2882.643167,0.089146,1.452430,6.140011,0.075214,0.894616,13.325998,0.007444,0.941824,15.795026,0.045737,3.660574,4.137739,0.080307,2.915215,122.338173,0.061804,0.361860,70.977002,0.477697,1.250523,2.969954,0.039025,1.532593,23.787006,0.042977,2.159878,9.605545,0.121578,1.845201,13.509760,0.059401,0.436363,0.628668,0.047218,1.724320,16.206328,0.121900,0.461787,14.050013,0.122832,0.858212,22.007989,0.282343,1.524720,4.706098 
0.298642,0.019313,183998712.786294,0.001900,1.819304,1.077690,6.594927,64.603362,25.841438,0.031125,0.152633,46.713826,0.055992,1889.924362,0.831959,0.029207,25.525467,2.841406,0.184059,0.108841,6.950484,0.811488,44.882226,1.030297,0.247047,1.779356,7.131495,0.012700,1.216111,9.790371,0.060400,0.330029,15.257592,0.004656,0.835728,16.242092,0.495679,0.530707,2.098468,0.073638,0.423141,5.447941,0.079545,3.028040,15.489023,0.067196,1.275453,6.812209,0.109403,3.937347,7.987318,0.241354,2.579034,12.680672,0.038186,0.293738,12.700231,0.173303,0.805551,4.891593 
4247144889.797614,1946897.667132,0.000012,151.134888,4.869986,0.790370,182.948205,0.042950,7849.304193,0.079973,0.330149,41.337425,0.003257,156.654354,30.601798,0.042733,1.379200,7.657320,0.010003,1.764576,6.019747,1.592129,2.268037,25.597684,0.318716,0.957205,0.968437,0.117452,1.229308,14.886622,0.492512,6.099382,6.440154,0.047761,1.311704,3.598385,0.025384,0.125362,18.123196,0.213704,0.400360,8.423798,0.120537,0.276080,27.141090,0.117469,1.687513,5.788345,0.027750,1.738497,5.007120,0.134434,0.535587,27.331905,0.151932,1.338608,1.123676,0.122745,2.422079,3.672778 
0.021613,716.938347,688.266305,1.288039,0.023751,6.137502,0.002101,7721.727327,1.737642,0.096770,14.336728,4.116759,0.242022,0.875419,0.826499,0.417047,32.619098,13.597935,0.127610,1.648530,1.543176,1.978344,0.348698,29.915252,0.059509,1.545597,15.497657,1.414067,0.977207,13.129472,0.076785,0.819345,87.542982,0.086107,0.967999,2.485410,1.583535,0.995337,9.150775,0.022550,1.373538,20.989638,0.031596,0.778439,3.973010,0.074229,2.590602,0.939029,0.111643,1.352884,18.446714,0.234113,0.143056,10.603587,0.175064,3.421231,13.105455,0.010232,1.654275,10.768964 
6818.287382,2.975606,545.529755,0.000181,6859977.804168,1932.865905,0.668673,69999.251146,0.290761,0.138670,0.257547,8.718497,0.263242,1.939662,1581.512962,0.095366,2.892643,34.139142,0.388408,0.653557,14.955582,0.025966,0.070986,0.606767,0.520586,3.611201,9.471743,0.032788,1.654586,30.896065,0.236901,4.231848,11.622531,0.054203,5.138546,14.260986,0.212440,1.347903,7.572726,0.196267,1.058624,1.312554,0.007715,5.074447,38.476230,0.030811,1.447371,5.231507,0.103455,4.087065,15.761463,0.233338,1.116674,1.593496,0.025680,0.233568,1.770543,0.076738,0.263154,11.643280 
0.000080,0.000569,0.773616,0.002486,0.002838,5.943493,2.677924,1.721098,19.321070,0.107379,0.400694,18.772467,0.190194,11.825911,3.829771,0.028379,0.007804,1.599318,0.821976,0.347546,0.526669,0.470976,0.363832,124.085596,0.047685,3.723225,27.519778,0.147989,0.414471,1.559770,0.195729,0.029871,20.487884,0.025789,3.684581,10.760571,0.154779,1.251881,0.364308,0.018535,0.716150,7.980667,0.000511,0.531260,27.360972,0.758508,0.336761,7.833820,0.048293,1.259029,9.246721,0.009615,0.420631,1.643854,0.192915,0.625370,9.860563,0.147333,1.425479,20.073652 
0.000393,117431885.935081,2.366446,0.000997,0.000005,19457.763851,0.000396,8.137544,2.173676,0.010281,0.153688,56.580376,0.795435,0.139360,0.893764,0.050195,1.022786,4.564618,0.070939,0.278537,13.296214,0.017496,0.349851,7.105086,0.217517,0.187842,5.412587,0.037768,6.318453,10.961893,0.423120,114.793694,55.112974,0.019158,2.448976,0.042363,0.077270,2.703430,6.848373,0.383134,0.252932,4.480472,0.024922,1.496442,1.568870,0.030105,1.082283,9.712556,0.082828,1.150790,9.764358,0.003716,0.861610,15.017401,0.013686,1.281835,3.710350,0.120477,1.628940,3.447160 
0.000009,0.000035,26.995425,0.802421,1.363573,0.150522,1.361225,972.467753,132.893000,0.013228,0.490386,44.780505,1.049350,0.404597,4.330662,0.281358,3.607637,0.227666,0.076746,0.079817,3.398016,0.082680,0.633352,5.964930,0.005959,0.002607,1.080718,0.139434,2.154430,9.697352,0.216409,0.166557,5.048009,0.118891,0.249853,3.047245,0.083142,1.441617,26.225185,0.073694,0.980026,0.453967,0.007178,1.179544,6.790147,0.192605,2.135007,1.907620,0.106596,0.278875,0.304042,0.144161,2.079843,1.031593,0.189936,0.916048,9.061358,0.070548,1.090173,4.791721 
0.002065,0.000195,4782.297808,99.410926,8.790122,16.362291,0.050639,0.001234,38.557102,0.074697,0.253369,1744.583328,0.128895,46.611797,0.465920,0.764817,0.393101,0.558370,2.759026,5.005174,2.960548,0.406274,2.652758,1.808505,0.157557,2.801423,3.990155,0.203485,1.364126,26.501056,0.127259,2.904586,1.919463,0.274293,0.435152,0.489483,0.028410,4.670431,18.843249,0.108499,0.274177,8.448866,0.116950,0.899202,10.603076,0.248094,0.571154,2.683460,0.091986,1.953335,5.585047,0.115601,0.199065,11.745713,0.135256,2.269014,7.556638,0.092369,0.361063,6.756897 
0.000000,0.145682,4551035787514.574219,4.715141,0.035060,0.262029,2.692853,0.885539,0.320488,0.080554,7.424850,4.770075,0.001871,0.173781,6.269231,0.221452,0.395714,179.849389,0.064671,0.001592,250.493847,5.898812,3.127853,5.497084,0.091188,0.249191,1.128863,0.078825,147.912454,12.416051,0.021051,0.489082,11.686873,0.105872,1.279214,3.538410,2.133835,1.126858,8.680769,0.050126,1.826201,28.010661,0.457980,0.228520,82.363135,0.123002,1.441651,6.203753,0.026101,0.407276,12.102942,0.196875,0.541198,27.332800,0.240488,0.398429,7.473263,0.157145,2.977545,11.598004 
0.000020,0.001409,220.382438,0.000502,101.325135,0.128518,0.118288,111.388007,0.355130,22.730083,0.057789,0.746113,0.606565,12.645415,18.246295,33.289409,0.119932,80.667104,0.291083,0.120590,13.439945,0.018273,0.044187,18.470886,0.055982,2.255964,2.298397,0.018410,2.266272,20.336589,0.619500,0.106719,312.179414,0.044540,1.056153,10.929757,0.022090,0.807908,8.826589,0.010790,5.465148,13.036600,0.067324,0.047806,29.503967,0.318344,5.668954,16.798332,0.072028,0.774658,21.196917,0.071735,2.314872,13.963986,0.055850,1.375398,19.803308,0.046087,3.319905,9.153665 
