(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
-0.210441,-0.377320,-1.025775,-nan
-0.311859,-0.539654,-0.030976,-nan
-0.545808,0.735272,-2.717060,-1.633462
-2.674318,0.670688,-nan,-nan
-0.286762,-0.381883,0.019413,-nan
-0.320949,0.935603,0.138118,0.135443
-0.688854,3.025093,0.736875,-nan
1.462209,-0.898500,-nan,1.587934
-1.097563,-2.571533,-0.518845,-2.024453
-1.369171,1.563668,-nan,-nan
0.392429,-1.034246,-3.856014,5.834055
-7.133289,0.877448,-nan,-0.071215
0.258948,-1.242669,-nan,-nan
0.141901,1.697297,5.468054,-1.038345
0.144900,0.497627,-0.509450,-nan
-0.659476,-1.638945,-0.564459,-0.221420
1.620182,0.905195,1.893342,-nan
-0.701259,-0.697754,-nan,-0.659161
-0.343592,0.324749,0.298108,4.872186
0.512041,2.976178,-0.045550,-nan
-0.847369,-1.308493,3.989283,0.756682
0.412323,1.141359,-nan,-nan
-1.121557,-0.464706,-0.176391,-nan
-7.027695,2.017580,11.305576,-nan
0.546148,-1.360553,-10.595600,-0.994292
-2.593130,1.164761,-nan,-nan
1.535952,-1.068180,-0.856258,-1.654532
-0.558366,-0.683171,-0.216567,-nan
0.398663,-1.701022,-2.193424,-0.171147
0.682793,0.313554,-0.201218,0.050429
-1.242126,0.100945,-0.288048,-nan
0.746366,-1.976620,-2.123287,-nan
0.720029,2.137155,-nan,-nan
1.965133,-0.931831,-0.878091,-nan
1.597362,-0.511906,-0.247732,-nan
2.172338,2.414735,2.014130,-nan
2.543426,-2.333479,-nan,-nan
-0.685198,-0.708943,0.289812,0.531008
0.438887,-2.197952,-nan,-nan
2.045960,-0.076730,-nan,-0.078485
-1.002881,-0.322039,0.170248,-2.932793
1.202934,-0.724325,-nan,-nan
0.506738,-0.232559,-nan,-nan
-1.167960,0.066057,0.171555,-nan
2.575207,2.300624,0.810948,-nan
-2.615858,-1.003066,-1.482188,-0.336821
7.224626,-1.549656,-2.145111,-nan
0.999231,-0.478151,-1.544986,0.473808
-0.509847,1.724215,-nan,-nan
1.750793,-0.699938,-nan,-nan
4.084233,0.893798,-1.723169,-nan
1.244959,-0.812689,-nan,-nan
1.427747,1.588740,1.033853,2.980098
-1.705219,1.064369,1.136591,-nan
-1.188190,2.200716,-nan,0.283238
-1.028656,1.138192,1.715093,-nan
-1.479873,-0.026552,-1.256425,-0.180570
0.788738,-0.624161,1.028997,-0.365570
-0.619959,-0.579353,-nan,1.111980
-1.709362,-1.513778,-nan,-0.784584
-1.293678,-0.944540,-2.749253,0.390097
-0.476095,-2.068757,0.933159,-nan
2.906805,-1.777104,-nan,-nan
-1.608832,-0.250236,-0.999727,-nan
-0.025685,-0.849395,-1.186107,6.702042
-0.216862,-0.328877,0.042396,-nan
0.638311,1.580626,0.621422,-nan
-0.924927,0.463154,-nan,0.297966
-3.470657,-0.690582,-7.035091,-0.957502
-0.067480,1.185878,-0.859025,-nan
0.354794,3.944752,-nan,-nan
2.783634,2.850778,-0.153530,-nan
0.985472,-2.139121,2.210118,-nan
-1.659769,-2.595776,-nan,4.574951
-0.542339,-0.618766,-nan,-nan
4.969676,-1.792190,-3.139520,-2.755979
-0.162780,-0.887038,-1.815125,-nan
0.757050,-0.144285,0.348188,0.503366
-0.903263,-0.169961,-nan,-nan
0.336717,0.254728,-nan,-nan
1.801709,0.280294,-0.252138,1.555457
-0.422821,1.400387,-17.170554,-nan
-1.993455,0.892954,-nan,-0.092705
0.053871,-1.622220,-nan,0.275842
-0.059146,2.328105,0.095171,-0.585333
0.834601,-1.451313,-nan,-nan
2.211522,-0.628530,1.252261,2.603030
1.274800,-0.090196,-nan,-nan
-0.316698,2.638996,-nan,-nan
2.512998,1.154564,-0.595846,-nan
0.135716,-0.144937,1.062022,2.975670
-6.062724,-0.142328,-nan,-nan
0.671014,1.940692,0.248593,-nan
-1.256691,-2.054892,2.307996,-nan
-0.917020,0.174287,-nan,1.486082
-0.401373,1.044478,-nan,-1.309759
1.595991,-0.190750,-0.524728,-nan
0.485568,1.214245,-2.290164,-nan
-1.674052,1.053569,-nan,0.373652
2.806903,-1.495485,0.147220,0.630458
0.457625,-2.190342,-nan,1.874690
-0.129964,-1.662500,-nan,-nan
-2.250712,-0.247551,0.218360,1.072125
1.709316,0.344195,1.570436,6.506818
0.178571,-1.051446,0.730511,-nan
-1.005917,-2.728542,-nan,-nan
-1.316781,0.043598,0.009167,-nan
-1.293746,3.110884,-1.118836,0.438815
-1.588716,0.090710,-nan,-1.002317
0.880998,2.096378,-2.947707,0.378713
-0.485029,-1.867123,0.399738,-nan
2.070865,0.759466,-nan,-nan
2.625266,0.211013,-0.184746,-nan
1.133085,0.107596,-0.313774,-nan
0.956635,1.764630,-1.975891,-nan
0.311986,1.666598,-nan,-nan
0.156495,0.648207,-nan,-nan
-3.210806,-1.286637,-nan,-2.330732
-1.746569,1.577594,1.327137,-nan
0.016121,1.398868,2.613479,-nan
2.413982,-0.936616,-0.955506,-0.985050
-1.061661,0.228454,-nan,-nan
0.821750,0.186313,-nan,-nan
-3.856098,-1.806164,-1.873036,0.358515
0.030477,-1.426777,-0.036834,-nan
3.057234,-1.658615,-nan,2.718655
-2.517742,4.591666,-nan,-3.815805
-0.983718,0.120829,1.249359,-nan
0.700333,1.135587,-0.140328,4.355382
-0.174893,-0.999531,-1.329185,-nan
-0.068052,2.015034,-nan,-nan
-1.566089,-0.636287,-nan,21.313571
0.603976,-0.856225,0.338810,0.037424
-0.178304,0.629743,-nan,0.139132
-0.473958,0.992934,-0.505504,0.548071
1.351690,1.249414,-nan,-nan
0.508262,3.073082,-nan,-1.299319
0.608731,-2.650990,-nan,1.060552
-11.424309,-1.937302,-nan,0.623597
-0.792919,0.714733,-nan,-nan
-0.787251,0.516162,2.553026,-nan
-1.703825,1.488224,-nan,-nan
1.620380,-1.800476,-0.380340,-nan
2.138487,2.282520,-1.986733,-0.767032
0.497746,-2.681482,0.061033,-nan
0.599031,1.318129,-nan,-11.040554
2.912981,-0.370915,-0.056960,-0.898023
0.467742,4.315514,-0.366623,0.270672
-0.343772,-1.896835,0.064317,-1.066950
-2.338781,-1.394148,-0.525844,-nan
0.273180,1.124350,6.426344,0.271621
-0.296502,0.458905,0.695955,-nan
0.165881,-0.564446,-1.149941,-nan
0.349788,-0.810560,-nan,-3.644168
-2.255060,-0.142036,0.729734,-nan
0.289834,1.063228,-0.030299,-nan
-1.346979,0.003922,0.244927,0.394200
0.425029,0.817498,1.859698,-nan
1.361593,-1.899554,-nan,-0.003311
-0.407434,-1.699041,-nan,-2.776029
-0.775128,0.183009,-nan,-0.443942
-1.264750,1.218717,-nan,-0.208627
0.616376,0.556434,-nan,-nan
1.085315,1.068939,-1.580028,-nan
-0.450673,-0.586673,0.806659,-0.566232
1.240525,-0.267572,-nan,-nan
1.814047,-0.875896,-nan,-0.334056
2.646060,-1.075661,-0.477891,1.693509
-0.648248,-0.399140,-4.055862,-nan
1.526447,2.248953,-0.444112,-nan
0.502689,-0.860326,-0.846938,-0.861146
-0.041469,0.380571,-1.553957,2.346761
-0.731495,-0.096289,-0.002636,-nan
-1.132348,-2.992127,-nan,-nan
-0.822597,-2.904556,-1.913163,-nan
-0.272296,-0.018825,-nan,-nan
1.674163,-0.815583,-nan,2.164174
0.330812,-0.760099,-0.523959,-nan
-0.857235,1.922501,0.448019,-nan
2.397654,1.715874,-0.702713,-nan
1.743961,2.021686,-1.361600,2.589275
-1.363903,0.816445,-1.851396,-nan
-0.837215,-0.948428,0.142622,-nan
0.883893,0.972019,2.335518,-2.616039
-0.901767,0.446825,-2.117610,3.736472
1.622128,-0.204670,0.843374,0.493067
2.964822,-0.735383,-nan,1.796137
0.163647,2.851552,0.088000,-nan
0.368478,-0.794035,-3.382557,0.391371
2.595484,-0.852702,-nan,-nan
-0.177664,-0.839388,-nan,0.819832
-4.088333,0.799945,0.403225,0.845341
0.214215,1.400175,2.677063,-0.807317
3.586275,-0.971701,-nan,-nan
0.065479,0.658143,-1.290767,-nan
0.396091,1.368542,-nan,1.874497
2.590852,0.100880,-0.917178,6.158909
-0.409036,2.003939,-1.008041,-0.369314
-1.153489,0.193440,-0.759310,-nan
1.624164,-2.296999,-nan,-nan
-0.282135,-0.732565,0.061339,-0.018466
0.000241,1.450355,-nan,-nan
-1.162877,0.834074,-nan,-nan
0.597329,0.581202,-0.267186,8.600501
-0.561047,0.753871,0.539624,-nan
-0.733093,0.706708,-0.624759,1.317320
-1.687208,-0.593024,-nan,-nan
-0.050981,0.176104,-0.437284,1.222739
-0.370921,-1.181536,-0.083064,-nan
2.049269,0.085608,0.590124,-nan
1.857353,-0.934744,-1.172999,-nan
-2.981539,-0.777539,-0.451461,-2.048669
0.965435,-0.710606,0.586503,-0.904042
0.829863,-1.824630,-0.762817,-nan
12.499779,-0.564557,1.862835,-0.023516
-0.896695,-1.044712,-nan,-nan
-2.845956,0.258610,-1.452441,-0.143770
-0.772881,-0.642644,-nan,-2.315832
1.774302,-1.688825,-0.790898,-5.024399
1.744124,0.289742,-0.341947,-0.296507
0.336776,-0.770168,-0.172475,-0.049950
-0.123551,-0.186224,-nan,1.073221
-0.490916,-0.711759,-nan,-nan
-7.986832,2.504447,-0.093266,-3.693644
1.440570,0.286816,-nan,-nan
0.961225,1.099259,-nan,0.541525
-1.747591,-2.764733,-nan,-nan
-1.209913,-1.974924,-0.014809,1.065165
-2.607251,-0.992312,-nan,-nan
0.154820,0.675099,2.346560,-0.184159
-0.807584,-0.568677,-0.616585,-nan
-1.195898,0.416494,-nan,-nan
1.576386,-0.961157,0.139561,0.485963
-0.618210,0.476686,-1.471628,0.639730
-2.298677,-1.295965,2.345365,-nan
1.299654,-2.836097,-nan,-2.958381
-2.067050,0.858276,0.277806,0.831177
2.156533,-0.392344,-nan,-3.566477
-1.557978,0.382814,-nan,-nan
1.961208,2.673709,-0.094510,1.905345
0.973740,-0.445523,0.354937,-nan
1.523566,-0.987780,-nan,-nan
-2.369406,-1.288164,-2.695725,-nan
1.117391,-1.156032,0.040064,2.340018
4.468770,0.056765,-nan,-1.785699
-0.810162,-0.654659,-1.163389,0.510768
0.965439,1.532960,1.793553,-nan
-3.331935,0.881109,1.604201,-nan
-0.606669,-0.411099,0.271124,-nan
-1.148875,1.253983,1.400076,-0.707965
0.369623,-0.022279,1.993126,-nan
2.132440,-0.791785,0.498733,-nan
-0.648930,0.037186,-nan,2.731301
-6.028862,-0.422126,-nan,0.293890
-0.373406,0.529043,-1.662037,-0.226093
0.843031,0.526693,-1.220185,-nan
-0.152799,-1.551199,1.128374,-1.013082
-1.730120,1.193224,-0.703396,-nan
-1.712937,-1.289116,-0.064547,-0.269406
0.998976,-2.555098,-2.487418,0.124090
1.323242,1.309546,0.893055,-nan
0.859710,0.950962,-nan,4.360580
3.240035,-1.113847,-0.343011,-nan
0.565975,-0.933541,0.013701,-nan
-0.621308,-2.894524,-1.763555,-0.277471
1.314888,-0.813613,-0.892246,-nan
0.473297,-0.814760,-nan,-0.602192
-0.038183,-1.212242,-1.014018,0.009339
0.020195,-1.479321,-nan,-nan
-0.393444,-1.954686,0.710633,-nan
-0.732097,1.601180,-nan,-nan
0.200224,-0.456253,-0.108798,-nan
-0.717379,0.159532,0.138713,-nan
0.422172,0.032549,-0.186782,0.512363
2.466585,-0.496783,-nan,-nan
-0.088777,-1.376717,-3.852694,0.677269
-1.919413,1.425069,-nan,3.166129
0.753693,-0.033602,-0.547247,-2.800315
-2.760482,0.839746,0.462750,-0.574855
-0.436895,-0.336172,-0.072403,-nan
-0.124590,1.214230,2.770270,-1.786091
3.602182,-0.598368,-nan,-2.960033
0.725292,-1.857826,-4.033253,-nan
-0.695322,1.607617,-0.166470,-nan
-0.052632,-1.066870,0.606121,-nan
0.078269,0.094548,2.808422,0.208501
1.281990,-2.691993,0.078187,-0.228242
0.482711,-2.860464,-0.560874,-1.591612
0.466012,-0.304734,0.758281,0.454318
-0.185955,0.391323,-1.025318,-nan
-0.951211,-0.554631,0.837625,-nan
-4.208935,0.863585,-nan,-nan
4.276699,0.813643,0.493910,3.575752
-1.304168,1.062090,3.675299,-nan
1.990617,1.398865,-nan,-nan
-0.256540,-0.340781,0.191344,-3.788886
2.736792,-1.945373,-0.003536,-nan
0.553918,-1.862089,-0.125471,-nan
-2.246943,-1.368765,-nan,1.278216
-1.315482,0.148382,-0.260072,-1.186619
-0.894306,0.836509,-1.872323,-nan
-0.853217,2.498564,-3.693737,-2.744846
-1.480066,-1.323473,-nan,0.610439
-4.451120,-0.493964,0.583100,0.348905
15.026011,-0.276617,-0.407249,-0.028956
-1.201075,-2.109956,0.143082,-nan
-0.413164,0.107593,-1.001037,-1.128334
1.696113,-1.017101,-0.502157,-0.948333
0.071032,0.116810,1.817139,0.030788
-2.122165,-0.844714,-1.449192,3.647238
0.135668,-1.642358,-nan,-nan
1.392535,-0.427012,-3.168767,0.951486
2.093038,-0.007418,0.753606,-nan
0.040174,-0.526507,-0.295424,-nan
0.690889,-2.263004,1.706093,-0.080275
-0.486573,-2.709726,-1.414761,-0.781450
3.862713,-2.149062,2.090333,-0.332421
4.042360,0.169453,4.021176,0.142590
-1.009172,-2.881109,-nan,-2.171263
2.863203,-3.256217,-nan,-nan
0.046645,0.359226,-nan,-0.302998
3.406583,0.193930,2.090919,-nan
8.258552,-1.912974,1.242470,-2.051387
2.909145,-0.586647,2.301991,-0.359624
1.665683,0.173893,0.233053,-nan
1.022652,0.180390,-2.970899,-nan
-3.299704,-2.224751,-nan,-0.072529
1.415048,-1.337597,-nan,0.700302
-0.223967,-1.782853,-0.391760,0.283443
-0.043288,2.245299,1.135582,-nan
0.544615,-2.091511,-nan,0.177518
-2.589801,-2.303093,-nan,0.712121
2.456794,0.152615,-nan,-nan
0.028731,-1.048351,-nan,-nan
-1.857053,-1.159058,-nan,1.772078
-0.625351,-0.322699,-0.273984,0.214432
-0.900587,-1.388804,-nan,-nan
-1.507956,2.742173,-nan,-0.255411
-0.207542,2.722008,-nan,-nan
-0.160507,2.083602,0.922712,-0.183453
-5.849377,0.428055,-0.103003,-nan
-0.658732,1.027562,-nan,-nan
0.473390,-1.025583,-1.142997,0.550536
2.193476,-1.190583,-0.433255,-nan
0.665663,-0.918260,-nan,-0.064935
-0.736565,0.610257,-nan,-nan
0.141628,0.319198,0.687687,-0.096044
-7.061127,-0.759077,-nan,-2.214009
0.644969,1.832075,0.119471,-nan
0.196353,0.152259,-1.141182,-nan
2.971100,1.118804,-0.655432,0.270533
2.211487,1.065895,0.763579,-3.230311
-2.729733,-0.834079,-nan,-nan
-0.073216,0.674422,0.330404,-nan
4.165067,2.441359,1.106009,-nan
0.245210,0.404975,-nan,-0.862322
2.407859,-0.032281,-nan,-nan
-0.360166,-1.773369,-nan,3.884079
-1.412699,-2.366484,-nan,-nan
1.679493,-1.015483,-0.637726,-nan
1.427756,2.564402,0.630406,-nan
1.393741,-1.270924,0.066814,-1.588760
0.572915,-0.831781,0.989043,1.464112
0.237760,1.203814,-nan,-nan
-1.179527,0.112231,0.046909,0.774238
1.042666,-2.044567,0.655123,-nan
-0.554875,-0.450445,-nan,0.905964
-0.199533,0.199042,-0.453969,0.151217
-2.910953,-2.199300,0.077241,-nan
-1.733564,0.526520,-nan,-0.398961
1.019331,-1.662569,-1.183087,-nan
-2.098777,0.448753,3.295953,-nan
0.354075,0.433216,8.222735,-nan
-1.310879,0.494706,-nan,1.835493
0.534661,1.223243,-nan,-nan
1.783037,-1.130761,3.772904,0.148087
0.978203,2.859149,-nan,-nan
0.017359,-1.437161,-0.403972,0.620114
-1.247589,-1.438464,1.625211,-nan
-1.420584,-0.835341,1.108098,-nan
-1.005139,1.650657,-1.018525,-nan
-0.265150,-1.679407,-nan,-1.191546
-0.288147,-0.277743,-nan,-0.078956
0.892138,-0.786410,0.332147,-nan
-0.687085,1.012513,-nan,-nan
0.509905,-0.666906,-nan,-nan
-0.634732,-3.820097,-1.961473,-0.279321
4.589614,-0.580051,0.818527,-nan
1.811258,-0.975955,-1.963055,-0.161940
-0.352932,-2.472112,-0.416296,0.244776
0.012102,-1.001723,0.216123,1.989293
-0.013176,-0.126612,0.138815,1.151831
-2.331272,-0.050260,-nan,0.388593
-1.153864,0.033077,-1.955677,0.837761
0.836965,-2.200091,-1.196826,-nan
-1.209078,1.223278,0.849039,-1.690971
-2.590285,0.804650,0.543693,-nan
1.457233,0.996566,-2.624276,-nan
2.480496,-0.249656,-nan,1.366247
-0.511696,-1.219326,-0.158812,-nan
-1.338806,0.935229,2.447469,-nan
1.741973,-1.869878,0.043803,-nan
-1.583560,1.767261,-0.837438,-1.625527
-0.418297,-1.525044,-nan,-1.266868
-0.502119,1.594552,-0.596155,-nan
-0.454013,1.750724,2.681389,3.594155
-0.530599,-1.734359,-0.466833,-nan
-0.680447,-0.787914,0.157972,-nan
2.391044,2.107986,-nan,-nan
-0.468627,-1.715942,-nan,-nan
0.655460,0.223259,-1.693410,1.296859
-0.375164,2.080131,-1.321627,-4.099089
1.119972,-0.574020,-nan,-nan
-2.385537,-0.242869,-3.306819,0.358370
0.942808,0.939834,-2.211426,-0.322014
-0.088192,-0.969306,-nan,-nan
4.079755,-0.147025,-nan,-4.245145
1.343232,2.445026,-nan,-1.083804
0.377514,0.957843,-0.241251,-nan
-0.318096,1.575984,-3.665010,-2.289740
0.640640,0.021424,-2.124507,1.181343
1.090178,-1.924058,-nan,-3.019324
0.598609,1.040821,-0.567524,-nan
-1.033209,-2.167723,0.909000,-nan
-0.432898,-0.867906,0.446770,-nan
-0.024632,1.488714,-0.185434,0.767916
-0.100496,-0.111814,-3.409333,-nan
1.854491,-0.682661,-0.272656,1.138753
1.013127,1.866296,-nan,-nan
-4.510457,-0.085563,-nan,-nan
-0.590303,3.361591,-0.002001,-1.683741
-0.297813,1.111917,-0.644313,-0.171085
-0.246852,-0.740325,-1.427866,-nan
-0.053029,1.490033,0.267835,-nan
-0.675719,-0.597173,-nan,-nan
-2.632388,1.836619,-1.284947,-1.938636
0.364385,-0.774499,-3.302367,-nan
-0.965819,-0.415398,-1.510108,-nan
-1.036109,-0.921019,0.548043,-0.113924
0.344551,-0.875118,-0.392006,1.001958
2.244444,0.709880,-nan,-nan
4.287389,-0.027167,0.577198,-0.485710
-2.025798,-1.978261,-nan,-nan
-0.407892,0.113548,0.145301,-1.272276
1.530132,-0.495616,-0.067782,0.433223
-2.005792,-0.548865,-0.060847,-nan
-0.699774,-1.493201,1.904349,-nan
-0.605448,4.553419,1.457668,-2.667673
0.964534,-1.190725,-nan,-nan
-0.817785,-1.752884,2.212127,-nan
0.959409,0.153209,-nan,-nan
2.494762,1.737540,-1.777991,-nan
-0.239964,-1.311578,0.294320,-nan
0.633285,-2.170941,1.415785,-2.808201
0.258036,-1.240878,0.797736,0.556247
-0.750071,0.043791,-0.228141,-0.982744
3.195096,-1.255472,-0.010819,-nan
-2.794833,-0.781958,-0.267717,-nan
0.074689,-1.341120,-0.630175,-nan
4.756689,-0.256213,-1.762112,-nan
-1.508879,-1.138932,-0.841321,-1.325921
0.185771,-0.844057,-nan,-nan
-1.256796,0.344408,-1.018111,1.579909
-3.459705,0.740160,-nan,-nan
-0.877351,0.029642,-nan,-nan
-0.212418,0.108966,1.359391,-nan
-0.351076,-1.517282,-nan,-nan
-2.184202,0.470644,0.382522,-nan
-1.025083,-0.260283,-nan,-1.070875
-0.072427,-2.108639,-0.046905,-nan
-12.371454,-0.482344,1.652558,-nan
-0.532971,-2.063035,-5.751857,-nan
-2.375436,-0.818274,-nan,-1.510623
1.012859,2.377360,0.344354,-3.645480
-0.235488,-0.841869,-0.108663,-nan
-1.664814,-0.676267,-2.168581,3.191799
2.440206,-2.298547,-nan,-nan
1.884682,-0.577353,-nan,-nan
-0.728900,0.799260,0.092775,-nan
-0.971905,0.237458,-nan,-nan
-1.379945,-1.469656,-2.286999,-nan
0.749285,0.435467,-nan,-0.636657
6.283457,-0.689512,-nan,-3.985711
11.334376,-0.133613,0.057660,-nan
-0.116158,-0.225162,-3.765642,-nan
-0.744586,0.615737,-0.692206,-nan
-0.407774,-0.148339,-0.016534,-0.043114
-0.084119,-1.506211,-nan,-0.167313
0.360954,-2.264817,-0.531183,2.057141
-0.031865,-2.063340,-0.576163,-0.319353
-1.932675,1.393957,-nan,-2.192775
1.574106,-0.413718,0.989318,-2.359978
0.363154,2.478853,-nan,-nan
0.031948,0.493880,-0.923485,-0.073241
1.240308,-1.110632,-nan,-nan
0.303016,2.401401,0.020850,-nan
-0.776240,0.628922,0.859800,-nan
-0.306480,1.694918,-nan,-nan
-0.684157,-0.858368,-1.066698,-nan
0.359968,-2.305359,-1.271220,-nan
1.498253,0.042825,-0.986620,-nan
-12.988195,-1.205131,-nan,-nan
-3.997426,1.798312,4.206216,-nan
-1.109178,0.846602,-nan,0.622416
2.276341,2.310219,-nan,-nan
1.519966,-0.381632,0.251893,-nan
0.542715,0.051335,-nan,0.439686
4.791806,-1.640713,0.412009,-nan
0.722223,-1.931655,-nan,0.279781
-0.439336,-1.538723,0.768393,-3.478842
1.258188,1.764694,-1.663273,-nan
-1.199081,0.171872,3.095708,-nan
0.656423,3.214282,-nan,-nan
0.586870,-0.345446,-nan,-nan
-1.760315,-1.712540,-0.355131,-nan
0.812380,1.482208,-4.513923,2.622821
-0.746923,0.246293,-1.634199,-4.684889
3.231252,0.568306,-0.968540,-0.814013
-2.762352,0.497459,-nan,-nan
-0.884885,1.327298,-1.107191,-2.352246
-0.089830,1.704883,0.518229,-1.367376
-0.209830,0.237293,-nan,3.105941
-3.255068,-0.651918,-1.280378,-0.779565
0.636028,0.532102,-nan,0.755122
1.422207,1.981138,-0.235204,-0.215097
0.344102,1.568036,-nan,-1.172470
-0.835881,1.049883,-0.957460,-nan
-0.803469,-2.113717,-0.016794,2.055662
-0.897365,-0.000168,0.877047,0.392841
-1.130428,0.533929,-nan,-2.770058
1.530796,1.312633,-nan,-nan
-0.509722,0.125252,3.731639,-4.205421
0.216295,-0.642017,0.636081,-nan
-2.309159,0.746560,-1.231463,-nan
-0.694483,-1.429826,0.003330,-nan
-0.111684,1.301592,-nan,-nan
-0.119834,1.046202,0.176753,0.328390
-1.125441,-2.454976,-nan,1.152268
0.525615,-0.240013,-nan,0.006771
0.609613,-0.444843,-0.151697,0.068934
-1.039681,-1.581593,-nan,-nan
-0.994365,0.859081,-nan,0.215980
1.828606,-0.565397,-3.261057,-0.140473
1.869635,-5.126753,-nan,-nan
1.389071,2.813803,3.855166,-nan
1.055038,-0.633890,-nan,-nan
0.132567,0.288703,0.160119,-nan
2.227596,1.264261,-0.308746,-nan
1.189570,0.943369,-0.382232,-nan
0.478919,1.725112,-nan,-nan
0.655954,-0.253323,-nan,3.360241
-1.513380,3.970792,1.054999,-nan
-0.707967,0.162093,-0.679457,0.075590
0.034868,1.120963,-nan,1.847382
-3.312377,0.207894,-0.583075,24.595847
0.398214,-0.665084,0.508929,-nan
-2.505092,1.233637,0.230908,-nan
-2.009013,-1.649789,0.216193,-0.431185
-2.007441,0.611806,0.616502,0.057157
-0.799713,1.123660,-nan,-nan
-1.525921,-0.116016,-nan,-nan
0.708334,-0.982337,-nan,0.452537
0.606114,0.740993,-nan,0.756756
0.001932,1.666748,-0.373803,-nan
0.041261,0.641629,-2.738164,-0.529817
0.946596,-0.271778,0.901996,-2.719321
-1.012427,-1.301928,-10.045934,0.187485
1.098326,-0.056973,-nan,-0.209818
0.801661,-1.467093,-nan,-nan
-0.371784,0.933682,-nan,-nan
-2.200622,1.620941,-nan,-nan
-0.941257,-0.158379,0.169123,-0.196353
0.128054,-0.945198,-nan,-nan
1.423734,-0.237548,2.639213,-nan
0.431676,-0.957666,-nan,-2.567509
-0.947087,-2.169996,3.212909,-nan
0.531831,-0.039061,-nan,-nan
3.240816,2.735676,1.622159,1.861868
-0.285170,1.190057,2.665956,-0.113732
-0.078163,-1.303555,-nan,0.558740
1.154891,1.006217,2.349452,-nan
-1.880798,-1.581849,-nan,-0.646903
-1.821843,-0.052048,-0.554323,3.600599
-3.127399,0.351745,-nan,0.918795
-0.783942,-0.323251,-nan,-0.130865
-1.339086,0.959838,1.181633,-nan
-1.246700,1.576279,0.118274,-nan
3.575440,2.713161,0.455249,-nan
1.534517,-2.243484,0.436911,-nan
-2.165458,-0.460778,0.042974,-nan
-0.168415,0.487703,-0.320540,-nan
1.450670,1.409095,-nan,-3.431696
1.183772,-1.124273,1.579991,0.638028
0.293354,-0.000361,-nan,-1.512899
0.279341,-1.587992,2.081504,3.201700
1.185686,3.261730,0.238909,0.542660
-0.718707,-2.035626,0.204054,1.504028
1.700990,-0.904112,-nan,-nan
0.766986,2.586911,-nan,-nan
-0.140966,-0.458380,0.197373,-0.000821
1.051989,-1.080312,0.373698,-nan
0.386244,-1.899386,1.049492,-nan
2.336214,1.728182,0.059255,-1.940006
0.154771,-1.702752,-nan,-nan
0.158294,-0.548916,1.925416,-nan
2.192470,-0.983559,-nan,-0.219254
1.314997,2.448709,-0.263255,-nan
2.031249,2.117784,2.662786,-0.510740
0.097656,-1.168198,-0.193230,-nan
-2.200993,1.792063,-nan,0.335335
2.638849,0.300094,-1.020016,-nan
-1.038980,-1.078298,0.865613,-1.110735
0.537061,-0.678523,-nan,0.052891
0.144658,-0.369628,0.935398,0.300377
0.564890,1.479017,0.051380,-nan
-0.193360,-1.889582,-nan,0.088927
-4.298142,-1.777755,-nan,0.145385
-1.327677,-0.145296,0.093677,-2.358284
-1.164504,-0.680534,-0.951622,-nan
0.325772,1.665203,-0.214939,0.562110
0.735256,2.935583,-0.497352,0.758956
1.298838,0.291842,0.026849,-nan
-1.167439,0.666517,2.261614,-nan
-5.197550,1.464005,0.736287,-0.396544
-0.762347,2.523786,2.339963,-nan
-0.231632,0.867063,0.650574,-nan
1.853088,-0.562726,3.245569,0.224843
-1.206212,-1.468494,-3.107768,-nan
0.609763,0.503192,9.072333,2.556157
3.877532,-1.460190,-0.858372,-nan
-1.608273,2.338330,0.710677,-nan
0.725030,1.642583,0.187033,-nan
1.796138,-1.754828,3.002629,-0.580477
1.218062,-0.375599,-nan,5.122321
0.450314,0.197524,2.749134,0.271274
1.104263,1.242959,-nan,-nan
0.882683,0.528561,0.995160,-0.726993
3.425802,-0.622598,-nan,-0.471830
-0.359716,1.106035,-nan,-nan
1.383596,0.278861,-1.584732,-1.283524
57.237362,1.820040,-nan,-0.045861
