(alpha=0.10 x ell=1.00),(alpha=0.20 x ell=1.00),(alpha=0.30 x ell=1.00),(alpha=0.40 x ell=1.00),(alpha=0.50 x ell=1.00),(alpha=0.60 x ell=1.00),(alpha=0.70 x ell=1.00),(alpha=0.80 x ell=1.00),(alpha=0.90 x ell=1.00),(alpha=1.00 x ell=1.00),(alpha=1.10 x ell=1.00),(alpha=1.20 x ell=1.00),(alpha=1.30 x ell=1.00),(alpha=1.40 x ell=1.00),(alpha=1.50 x ell=1.00),(alpha=1.60 x ell=1.00),(alpha=1.70 x ell=1.00),(alpha=1.80 x ell=1.00),(alpha=1.90 x ell=1.00),(alpha=2.00 x ell=1.00)
-66119.498643,-309.817924,4525.699123,-0.192500,0.028750,10.290978,0.207978,1.836625,0.868833,-0.349875,-0.727189,-2.140326,-4.382056,-0.105953,-1.642674,-0.979207,0.859040,0.415643,1.379702,-0.305939 
39316991310415896.000000,-9455.823907,3.962185,0.054120,0.134206,0.505803,6.672929,-7.448477,-0.908573,-0.434232,-1.712343,-1.131701,0.150768,-0.536677,0.488254,3.896217,-0.331774,1.979258,0.289790,-0.978373 
0.000013,5269.487280,-0.306350,1.797940,0.340513,13.877178,-0.045729,-0.025996,1.472272,-4.066848,0.922973,0.155826,0.553078,0.341629,-1.204958,-2.100853,0.408715,0.682723,-0.425172,-1.822303 
299942787128358.687500,0.001762,0.731169,-65.780898,-3.637050,-1.346364,0.464436,1.134853,0.447522,-1.949977,-1.650643,0.935549,-1.230362,1.880803,-0.221593,1.502774,-1.968615,-1.927803,1.519703,-1.557948 
-31161845586.680916,0.129211,-0.036176,-1.536466,-0.756857,27.371064,3.600924,80.095052,-2.148439,1.028841,-3.088319,0.723814,-1.256944,0.236651,7.829003,2.995296,-0.030625,-0.055575,3.040672,0.350562 
774660.563152,-3224.485773,9.734045,0.143712,0.693310,-43.716448,-0.190868,2.028618,-0.267010,-0.277567,-2.166840,0.016019,0.410444,-5.835877,-0.516272,1.188898,-0.796934,1.644597,-0.744666,1.337211 
135.676742,-18.530504,-0.351600,-0.008608,-0.942765,1.219458,-0.509462,0.451664,-7.008755,-2.106552,7.272904,-0.697209,-0.164414,-1.253755,-1.176323,-0.057460,2.181777,-4.252732,-2.303121,0.777953 
0.020215,388.853960,0.211999,-40.088013,-3.083605,0.414748,-422.295182,0.174935,-1.391401,-0.072280,-0.291795,-1.038719,-0.935884,0.027268,-0.110572,6.072430,-0.945640,1.324724,0.057388,0.346568 
0.001608,-0.197875,1.018684,1.318396,-9.481199,143.998670,7.139622,0.010886,0.581345,-3.455931,0.511791,0.150249,1.217583,-1.537168,-1.544254,0.437636,0.340755,-2.487065,1.180566,-0.208478 
176.341713,8.046089,2.864729,0.388627,-0.717486,-0.009473,-0.711374,0.297012,-7.974545,-2.948117,0.889097,-0.633731,-3.618306,0.530205,0.605693,1.517288,-0.473637,0.327754,-0.027260,-3.214624 
-0.000001,0.027610,-1.244323,-151.932157,0.533188,0.015782,0.371315,-2.923501,-0.093664,-0.307413,-0.283158,0.282575,4.262608,3.613801,-1.861981,-1.566226,-1.492754,-1.933707,-0.734429,-0.309958 
-0.000012,79230.145974,0.012990,16.583729,-8.113872,10.603463,0.327725,-13.434351,-1.368168,1.012045,-0.722486,1.802873,1.041762,-0.361890,-4.464217,-0.701092,0.799612,-2.109023,-0.910985,-0.913226 
-0.293552,-0.424958,-5724.635193,1.693829,0.249938,1.012868,0.152825,0.621269,-0.619515,0.618034,9.387079,0.076349,0.658304,-0.507828,-2.156584,-0.079684,-2.849020,-0.576397,-0.727916,-0.073037 
-11066789.225101,0.774905,-7.824201,49.876842,2.409568,-0.059298,-2.450686,-6.471390,-10.051093,1.316659,-1.156604,-0.106149,-1.103500,0.713046,1.490949,-1.864818,3.188470,-1.317333,0.546898,-0.793505 
54991541.602410,-1.659445,2.743797,-0.171055,0.206219,-3.360785,-4.229672,-0.570551,0.890724,-0.507076,-0.475125,-0.426862,9.558776,-1.121523,0.988356,-0.844878,-3.136270,0.144006,-4.542358,-0.111717 
135150911.229090,6.334067,-23.690852,4.516941,-2.519915,-14.072498,-0.260486,0.124091,-1.281611,0.195349,-0.923211,1.401960,0.350626,-4.817541,10.834853,-0.247279,-1.058869,0.809276,-2.894304,0.017327 
0.000061,768.754401,-2.407299,-0.298962,10.491581,8.488854,-22.197017,-1.101459,5.586956,0.074506,-7.493150,0.370755,1.273326,-0.545726,-1.874059,-0.702167,0.788991,0.154512,1.487816,-0.691441 
-67645.273606,48.715793,3.313250,-0.111023,-3.737789,-0.151373,-196.798429,-0.420937,-4.594648,-0.658453,-1.262029,-3.090628,1.284808,4.539190,-0.743690,0.478517,-1.159139,-0.636609,2.038787,0.951510 
2848111890.442789,-26.649801,0.253020,0.089662,0.004469,-3.656819,0.180047,1.652133,-18.755510,-1.752022,0.253999,0.097544,0.029847,1.183922,-6.907427,-5.997151,0.332793,1.462978,1.172943,-0.607404 
0.009879,0.006475,0.001118,-0.384249,2.771942,10.137524,-4.448043,0.288851,-124.353785,-0.101054,-0.136381,-1.003236,-1.324377,-0.568773,-1.326895,-0.214819,-0.804410,-0.861544,0.813132,-0.167415 
-0.140231,0.000523,-9.073442,-0.155812,-1.221188,249.308936,-1.240909,-0.348746,-0.850057,1.034814,3.003944,-0.188414,0.192016,-3.153421,0.396568,-3.788618,4.307737,-0.195559,-0.476556,0.888212 
-0.000002,64.764325,6.601589,-0.096337,-69.711294,-7.601296,0.051626,-1.207356,-3.571550,0.678877,-1.674316,-0.642864,1.107947,0.510818,-1.208679,-12.877849,0.455861,2.499388,1.161589,-0.775175 
-9.246289,1795.884506,151.270634,-0.116603,0.861205,2.586625,-13.573911,-2.485144,2.666807,0.175400,0.343400,1.796585,-0.852501,2.402439,0.372401,-0.106943,1.130966,1.306889,0.221210,0.937129 
-0.466245,0.603029,-0.671578,0.036249,150.777480,-0.883035,-0.549663,1.381592,-0.473431,0.786026,1.141076,0.471266,-2.652585,-0.164252,-1.695878,1.257393,-0.093162,-0.729604,0.692840,2.932625 
-2.380361,-651356.487882,-25536.889929,-140.623077,2.821605,0.656053,-52.317522,0.272040,-1.264464,15.479913,0.110244,-0.750460,-0.390232,0.242476,-0.408715,-0.193409,0.230605,0.150574,0.731745,-0.160720 
0.000000,0.014501,0.002111,0.113152,-17.054606,4.234777,18.718215,2.246688,-0.368196,6.225556,5.229716,0.807015,-0.339968,3.505443,1.086040,1.551316,0.197167,1.656173,2.994570,0.628199 
-200.236335,0.002988,212.437368,-0.894962,-0.416135,5.355234,1.257993,-0.420707,0.140362,1.373265,-1.549219,-0.767527,1.119621,4.301369,-1.311321,1.188585,0.109526,0.246840,-0.608010,-2.421039 
-0.002116,0.493502,0.054362,-18.011156,-1.732518,-0.370332,0.638577,-0.065651,-0.400878,-0.841314,7.288599,-2.353087,-0.824556,-2.410965,0.012695,1.158093,-1.005206,0.379968,1.924044,0.167767 
0.000017,4.791082,-0.273437,-612.817349,21.032167,-7.227120,0.006194,-0.166321,-12.845182,-2.007183,0.267083,-0.172431,-0.930361,-0.774405,-1.815472,1.633663,2.085587,1.024420,-1.411303,-0.665325 
1802852270.289051,-0.021037,-0.808076,9.061951,2.295862,15.037447,0.288972,0.944222,0.209221,0.212307,0.514789,-0.052849,-0.092964,0.934862,1.388489,-0.272689,0.589061,0.202855,-2.026004,-2.145919 
60772716513.180000,288.559386,-43477.691215,-0.071081,-0.909236,1.039776,2.700571,6.967774,3.255123,0.123228,4.851584,-6.065252,1.409306,-0.243349,-0.252629,-0.778096,0.195100,-2.966917,-0.387465,0.417170 
-85247685.238429,2400594.200978,2.862183,17.030399,0.095943,0.325285,0.038770,-0.140438,0.209802,1.563836,0.037512,1.703171,-7.638813,-1.458455,-0.278281,1.209643,-3.628099,-0.645160,-1.255328,1.238646 
0.000122,5000212.607245,1877.008973,-0.143086,-0.023979,-0.210527,-0.706957,0.401394,0.301544,-0.323247,-0.651797,2.797732,-2.270260,1.271533,0.240350,0.461681,-0.284056,2.252321,-0.836425,-1.136195 
1262.464020,-0.110152,-2.152219,-0.791058,0.098881,0.840377,0.348330,-0.125584,-0.106417,-55.533824,0.257332,-0.836769,-0.313011,0.668128,-0.400076,-0.412622,-0.149778,0.786939,0.442046,0.723141 
-178.396582,-0.387017,20.879780,3.765277,-2.033751,-0.237141,0.867356,4.667151,0.433156,1.425398,-0.720080,11.966921,9.812912,-0.475554,0.483570,-4.155192,2.145320,-1.099217,-0.843504,2.611505 
-521201699325.407166,0.146972,15.006663,426.966976,-1.684699,-1.871883,-2.772514,-0.293924,-0.428749,6.959192,-0.108299,0.540379,1.323960,-0.184573,0.178445,-0.159716,-0.998634,-1.112364,2.091459,1.824289 
-0.000000,0.000181,1.293447,-0.105246,0.614439,-3.310182,-0.452587,-1.821811,-7.767474,-0.298328,0.977210,0.177555,-0.795729,0.938940,1.775316,0.361678,-2.364015,-2.180586,-0.502872,-1.721347 
-9.333261,0.001671,26.465006,0.352060,-11.652140,0.109402,-0.325990,1.179694,1.103289,2.570313,-1.140913,0.547068,5.537778,0.859504,-2.346643,-0.887885,-0.127579,0.315342,1.479307,0.922823 
1900.195449,-0.280210,-0.029541,-6.604457,1.902487,-111.947470,-0.500888,-0.652724,-3.561962,1.276647,6.287473,-0.308144,-0.222255,0.969780,1.906785,-0.333773,-1.051094,-0.987705,-1.712142,-1.152505 
-0.179010,0.434538,-305366.128089,-0.685698,-9.407660,-3.793674,0.389741,-36.754742,-2.879980,-0.256835,-2.741648,-0.339973,0.781675,1.180206,0.641792,0.893488,1.342724,-1.216131,0.007236,0.616420 
177741164810172.281250,-102.796875,0.047877,2.176553,-0.616180,-2.960243,-121.220180,-1.288513,0.264935,0.665501,-1.059574,0.038879,0.212553,-1.846559,2.121487,-1.702395,-2.520349,0.232520,1.091506,-1.391483 
-0.003636,7235.771521,-14683.242555,-11.315333,-1.695955,-0.235713,-1.042053,-0.132790,-0.458190,-1.096549,0.051839,-11.936182,0.867599,-0.362512,-0.236251,-0.615678,-1.682844,0.314414,2.048155,-2.845291 
4596668.875708,-35.656413,8074.970216,10.628257,3.762286,23.368994,0.022009,-1.827127,0.158255,1.852585,-2.799994,-0.430708,-3.553885,-3.512885,1.109764,-0.990017,-0.195692,0.558182,0.090070,1.160181 
-2617544.844756,-2.169834,-0.075960,0.184236,-2.776131,-35.077004,-21.043234,-151.704667,-3.440615,0.278785,0.290191,-1.841920,-0.057146,2.750204,2.058081,2.455012,0.752373,-0.654262,1.045777,-0.605852 
-174.890755,-0.021916,-18.263466,-3.350037,-0.147517,2.367685,9.217841,-10.864107,-0.018840,-0.263165,1.321961,-1.966418,1.248769,1.343682,-0.553724,-0.252857,0.428694,0.104537,-1.759808,0.179033 
-18891263090.997040,-22530.795663,-92.756387,-0.870745,0.098126,-1.036883,-0.868194,-4.872640,10.272599,-0.261086,-1.058043,0.926792,1.149779,3.306174,1.760144,-1.573277,-0.125046,0.589498,-0.623528,-0.018456 
25.605274,1130269051.366842,0.174833,-0.380660,-0.568065,0.730734,-3.750351,0.749531,0.342105,-1.147294,-0.272394,0.531702,0.225644,2.190173,1.656159,0.010109,0.309007,1.278663,0.913449,-0.361288 
476.306193,170.015456,0.525198,0.857009,-13.310332,-137.540599,4.102755,3.138827,-0.123685,1.858615,-0.161162,0.117538,0.688384,1.591546,1.115022,-0.613509,1.153168,-0.582681,0.079051,-2.082457 
-0.000022,2.810536,-0.001006,-0.511932,-165.323898,1.178832,-2.627441,-0.447852,-0.758597,-1.041458,2.123029,-1.839152,-7.199935,2.282429,-0.552541,-4.890285,1.895638,-0.583900,-1.164074,-0.406874 
-0.004370,1.154469,-58251103.834847,0.004046,1.430068,0.608083,0.795132,-1.446874,3.343044,-3.164472,-0.013379,0.385355,-0.087172,-0.399708,0.587417,1.268728,-1.316594,-0.512772,1.188446,-0.511130 
-3298.488370,-135.230785,5.016353,2.070876,-0.094890,1.361351,-0.258960,-0.282897,0.792021,-3.211297,-2.511342,4.087444,-0.176223,-0.090635,-2.316416,0.458184,0.858270,-1.532548,1.264277,-2.117528 
1.233059,96.673936,-0.899163,-33.437863,-2.744170,2.952998,-0.203969,-0.290828,-0.264439,-0.552050,-51.659236,3.171148,2.476608,-1.495120,-0.682814,-0.917211,-0.160340,-0.779202,0.370116,0.812382 
-14840792.663941,1.633562,1.453149,2.808040,13.180294,0.296070,0.996724,0.377808,-2.505000,0.179076,-0.360869,0.700885,-3.047600,-1.438703,-3.238475,2.793440,-0.956426,-1.719016,-1.866041,1.620933 
-1974.203235,-0.004608,-160.414173,-0.587049,-41.076320,-0.214403,0.855947,0.191284,-0.288156,2.189550,-0.525576,1.300928,-0.516358,-0.005169,-0.025835,0.311823,0.357709,-0.948393,0.150044,-2.018012 
-1372.433115,111.461861,-0.113461,91.037223,-10.110598,-0.117878,0.209027,0.121479,-0.413595,-1.323251,-1.827293,-0.932545,-0.996477,0.650735,1.242311,1.815853,-2.545626,-0.294652,-1.992209,-1.403806 
0.141447,-0.003557,0.098298,-0.390540,-0.896367,0.544554,-8.438022,-0.623188,-0.023033,0.312686,0.127916,-0.477202,1.950262,0.360912,0.599623,-0.397343,-0.002817,-0.434324,0.307138,-1.671009 
0.001912,161534.374717,-33.725810,1.382655,0.049394,-5.619149,0.358679,1.001709,0.366073,1.190372,1.795551,0.491809,-0.132683,-2.378416,2.187529,0.848048,0.292118,-3.285335,0.506473,1.359282 
-0.007881,21.825382,-0.168414,0.167159,-0.049500,17.311644,-2.438012,1.190199,-1.222199,8.603309,0.578318,3.933278,0.418475,-2.734496,0.874571,1.106163,-1.189415,-1.515318,-0.267675,0.156497 
-438520936.103860,2.648098,-0.043646,1.740165,-224.214085,-10.195299,-17.748325,-3.340964,-0.380936,2.667283,11.142842,2.777985,-2.415594,-3.822084,4.364109,-1.283673,10.446159,-0.517937,-3.566890,-1.867645 
0.000000,-12472292.069762,-0.863419,0.613611,-9.261944,0.036727,-0.373786,0.555346,0.724934,-0.078051,0.506317,0.009344,-0.944796,0.885155,-4.172627,2.747559,-1.296272,-0.731792,1.591272,3.491675 
54812309253.288345,103044.840776,-0.278767,26.484889,1179.288574,-2.392671,2.770143,-1.690053,-0.597762,-2.504140,-0.973114,1.630310,-0.021899,-0.185980,0.349730,-0.251971,0.964922,0.972050,0.308406,0.274257 
-0.656576,1965.240465,-2.665693,-1.556910,5.675033,-0.299932,-0.484487,3.655390,-0.396925,0.455300,5.097215,0.344872,0.854681,1.998420,0.516085,2.044512,-0.822822,1.150667,-0.390908,-3.032026 
16.144859,-0.368557,0.113657,-2223.779652,1.114461,17.958495,-94.148797,-0.910802,-0.325997,0.872516,-0.724810,-0.765195,1.380178,1.720722,-0.531619,-1.355505,-1.936147,3.456986,-0.598780,3.634760 
5.411900,6.741221,89371.093267,-3.296973,1.518647,-3.682048,105.751219,0.441270,-4.761575,-25.610897,-2.621884,19.417010,-0.518183,-3.555795,-0.862152,1.090276,0.634486,1.168968,0.899962,-0.029710 
-0.000025,0.169301,140490.100446,-0.186800,0.224183,2.336789,-1.277017,-1.670017,-1.947174,-0.522965,-0.668576,-1.081190,-0.475599,-0.162220,-1.003751,0.289419,-0.149470,-0.754714,-1.652408,0.721323 
-1.331445,615272618.665081,-0.766781,24.116662,178.368146,0.918827,-1.658704,-1.885811,0.215612,0.222945,0.339740,-0.323030,0.948582,-0.073819,-1.465460,-1.360397,1.735852,0.454246,0.204535,4.723999 
11085788431848608226082816.000000,0.002307,-2009355316.959906,2.503365,-2.193003,-0.146658,946.732005,0.317943,0.535230,0.082930,-1.062619,0.626808,0.206879,5.050665,0.306256,2.073118,-0.194277,-0.487588,-1.805827,0.316562 
19.373171,0.166289,0.059989,32.892185,-0.061117,-0.507478,-0.235937,-2.413859,28.898618,0.389299,-1.375619,0.867476,1.201698,-1.511586,-1.827398,3.386276,-0.325892,-1.024476,-3.125499,0.155642 
0.026432,-0.012343,-2.514577,-1.773207,1.543927,426.691468,2.698072,3.960023,-0.980661,-108.148841,-0.149865,-0.587999,0.819325,0.222791,0.279380,-4.468587,0.904360,-0.198476,-1.545052,-0.713368 
-6.514227,28855.623356,-0.176218,0.202875,18.391621,-0.792878,-887.478963,44.681643,0.403961,9.614245,43.329904,3.528976,-1.740768,0.657717,5.448687,0.953716,3.223390,-0.018663,3.623402,2.235541 
-0.002851,-4.212486,-395654.060637,2.410282,-0.115842,113.923883,-0.940674,1.855451,0.112842,5.815480,1.227820,-0.214663,0.289422,0.448633,-3.052936,1.948247,-0.783558,-0.806970,0.863505,-1.019667 
14953272.050845,-7556.135562,23.217192,0.157859,0.185054,-0.361801,-12.000983,4.011618,0.953356,-2.180465,12.910075,-5.403091,0.118924,-0.609406,0.094292,0.225902,0.505582,-0.522085,-1.737834,-0.747316 
-23.854316,0.627474,-59.232105,0.040661,0.947792,-0.200514,0.477748,-0.380438,1.834313,0.534720,1.526190,2.816428,0.264209,0.816884,-0.395066,0.051311,-0.010316,-0.119046,0.384388,2.272015 
-18.383530,0.000989,-470505.426999,-0.589381,0.032181,0.066753,-0.021647,0.441237,-0.128387,0.853006,2.369797,-0.236939,14.745806,1.327889,-2.720479,-0.946220,-0.121514,0.184750,1.082416,2.796443 
3.305332,0.073913,0.205240,-0.049845,-0.428821,-0.803608,0.797007,-13.215518,-0.056940,-0.198083,-0.605644,-0.420930,-4.231099,-0.017719,-1.594263,-0.526402,-0.365081,-0.781814,-0.104980,-1.026362 
117.754218,-867.275473,1.394328,0.580058,2.126023,0.148368,2.178260,0.875884,-0.835313,-0.872437,1.053306,-1.077356,-7.372349,-0.228697,-1.177239,0.264190,2.051948,1.516933,0.252753,2.993173 
0.053743,-2.705804,19.533138,-5.143586,0.017060,2.892719,1.782771,1.779204,-0.068565,0.358256,0.723722,1.401898,-1.301093,-0.688999,2.636818,2.782703,1.075275,0.979908,-0.458520,-0.351614 
190.823273,-618.736903,0.671115,41.175174,-6.350368,-0.494915,2.688432,2.001027,-1.668714,-1.142903,-2.746737,1.253089,1.547589,-1.980402,-5.632138,0.750633,0.974004,-0.800337,2.020985,1.163792 
-195044759497.210541,-0.238214,1548288.859053,21.989209,-10.317355,-18.183819,2.159146,-5.855095,-2.254124,2.727356,3.493698,11.674559,2.073735,-0.600205,-0.674311,0.493412,-1.449434,0.007329,0.822989,0.787096 
0.000342,-426390.314823,157.546922,-0.718446,2.329292,-116.658064,-26.755935,-3.636089,0.575142,2.350767,-1.407544,-0.953841,1.716921,-0.323381,0.462882,0.156138,0.530013,2.557109,1.343167,0.297988 
539.513275,787168858.377924,-64.713158,0.053916,-1.531885,-0.455398,-6.528656,-2.247626,-0.989528,0.354081,-1.183123,-3.763013,0.651605,-0.742774,1.462446,2.708190,-1.891938,-0.533069,-1.730809,0.137531 
-0.012682,54.642801,-0.030686,1.008984,0.251687,0.296225,-2.630669,48.298268,0.928251,-0.940514,1.415862,1.390194,1.102349,-1.266076,1.061993,-0.701093,-0.703173,1.985918,-1.117533,0.821157 
-3870288875.721776,0.014532,0.038523,1.641913,1.570612,-3.032645,0.560009,-2.527658,-0.421715,0.018775,-4.555296,1.687069,2.353347,-0.024252,2.211237,-2.838956,-0.150563,0.740532,-1.434551,-2.250528 
244718111.595275,0.130660,0.016587,-0.042993,-7.640103,0.798044,0.423114,7.882131,-1.908890,0.272052,-2.029317,-0.528612,0.898986,-3.079469,-1.504187,-1.127118,1.616777,-1.128491,-3.129935,-0.469897 
0.002099,0.006270,-0.032882,-0.070774,-0.634731,-255.566677,11.193473,-0.752011,0.289678,-8.713054,26.729626,-5.721504,-1.807592,0.821649,-2.699427,1.204372,-0.588283,0.394190,-3.512038,-1.226320 
-0.000022,-29935.403912,-0.767373,0.023440,-233.229522,2.641637,-4.523090,-56.476439,6.546660,0.042663,1.228279,-1.294116,-4.590108,-2.991800,1.728844,-0.157968,0.017811,1.363360,-2.925127,1.394797 
819.172618,12.108163,-8.638085,-0.153177,12.061607,0.393206,0.148319,-1.513450,-1.476814,-0.158617,0.195653,0.660664,0.162198,-1.216549,-0.350379,-0.887997,1.395611,1.234818,0.334659,0.234096 
0.000004,2.222499,-0.006858,0.014503,-4.308217,0.127848,-0.525343,0.244285,4.409484,-0.441993,1.911623,-0.307572,-0.252847,-0.795998,-1.052912,0.725294,1.638986,1.446188,-0.643805,0.137087 
-7380.796156,0.000316,-2.328097,-21.452997,-0.466019,0.571227,0.238453,-0.965951,2.170598,-3.136973,3.526362,-0.454001,-2.471641,0.608452,-0.342668,-0.232413,0.770088,-1.667747,-2.099280,-2.278488 
-511163.519913,-260.319102,-788.140570,-3198.076845,7.821296,-0.171472,1.592951,0.261115,-0.314733,-1.101162,-13.329036,0.255356,1.187832,1.058608,0.259693,-1.779215,-0.643571,0.471268,1.580295,-0.100745 
115938.974584,-8.929998,0.849300,-0.073536,0.108347,36.854976,37.823624,-1.426206,1.719583,0.693616,-5.264430,0.321687,-0.422299,-0.365718,-0.197607,0.745489,1.692696,0.338256,1.954233,0.657180 
-0.000004,0.886976,-317.197159,4.886872,12.739217,-0.672234,-0.739541,-5.296004,1.792711,-0.440367,0.513114,-0.631974,-2.623451,0.675077,1.259914,-0.701686,-1.319437,-0.048197,-0.204522,1.018181 
110477558.161680,-0.005236,-0.308299,0.315117,-8.937526,1.610670,-0.476602,0.701374,-0.221528,-0.028762,0.311574,-0.927434,23.139201,-0.967959,-0.729860,0.057696,-0.549469,0.513329,-0.296172,-1.447287 
0.349636,-0.001015,1101540.713292,-56.862046,0.484643,-0.871332,-0.124721,0.481810,-1.134494,-0.117860,-4.569728,1.074465,-0.787401,-0.674896,0.912731,0.825494,-2.209321,1.379744,0.422921,1.013411 
0.342495,-0.084460,6.949527,0.048148,0.068573,-1.009360,-0.461257,-2.802302,0.192682,0.417075,-1.823842,-0.300110,-2.587643,1.919266,1.328833,1.201094,-1.226652,-0.405427,2.030111,-1.294364 
-0.036320,0.142893,140.975726,0.148220,35.697412,-0.630550,50938.239069,-96.896278,1.882457,0.560309,1.238549,0.035609,-1.747643,0.526330,0.478066,1.045878,-0.665177,1.270811,-3.220122,0.343458 
-0.000983,-2.499781,20.129500,0.017091,-2.369838,-0.884633,0.463420,0.817138,1.264694,-4.964641,0.203696,0.340859,3.820389,-0.178258,-1.075620,0.557769,-1.323167,0.804244,2.000294,-1.061224 
-130.914086,-103771.155230,354.258286,-0.381586,-0.091386,-1.683883,3.383407,-0.393988,-6.264935,-0.352743,-5.395730,0.718153,0.467901,-0.738356,0.482449,-1.492776,-0.712676,0.310996,2.492916,-0.740347 
0.000012,4.297911,-0.166943,-0.136830,-4.278283,0.297202,-0.801227,0.710629,0.137396,2.995362,0.742364,-0.213956,0.974406,-0.493017,0.570391,0.429775,1.242266,-0.448195,-0.203403,-0.587365 
0.001012,29.817811,0.169452,0.835697,0.568351,0.104149,1.413529,-1.444551,1.225569,-0.463808,4.551838,-5.068704,1.672426,-1.608371,-2.919315,-1.848394,-5.334122,-0.313621,0.141409,0.010062 
-1.610131,12.971304,-8.050852,-188.822224,52.434407,-7.589710,-21.077560,-0.793421,-3.153574,8.953455,-0.803083,-1.334853,0.958969,-0.324893,-1.215388,-0.488336,1.181479,0.513848,0.676524,0.951132 
0.000406,-1.237203,0.686510,0.246232,598.204746,-1.170247,-7.932977,-0.886261,9.811166,-0.526839,-0.787976,1.781382,-1.112852,-1.137999,0.093348,1.114457,-0.841225,2.951715,1.398213,-2.438842 
-51328922631.525627,-773273561641.302002,0.522969,-0.162154,7.406375,0.817581,3.736590,-0.147755,0.833541,73.863401,-0.883558,2.806617,-0.399226,0.044944,-1.406613,-0.567537,0.654307,-0.398417,-1.416842,-0.023223 
0.003239,0.595869,0.007438,-55.530584,-0.029687,13.503856,0.652855,-0.602745,1.865621,0.246662,1.979486,-20.435759,2.267227,-2.071767,-1.070303,-0.172135,0.840400,-2.758986,1.267645,0.803352 
-0.649968,0.074902,0.251272,0.139875,18.720981,0.960037,1.039239,-0.190840,0.266980,1.210727,0.780446,-1.517224,2.428276,4.021443,-0.316347,0.522822,0.658054,1.150571,0.667133,-0.692255 
-20994.496214,-24497.333862,-0.000359,3.581159,-0.263443,-0.051783,-1.001115,0.262043,-1.017387,2.140361,0.245915,1.733168,1.255755,-0.071019,-2.073638,-0.576300,-1.064676,1.383151,-1.256007,-0.245420 
-389861.681979,0.972347,-0.026487,-444.627632,0.038638,0.078083,0.571904,-2.605881,-0.274753,-4.864865,-1.646830,1.005549,-1.158393,0.297298,0.566346,-3.021502,-0.159438,-0.772844,-3.655978,1.059100 
